WP-00421,,,Glucose 100g per L,Ammonium Chloride,Sucrose,Sugar,Methanol,Mineral Oil,Coconut Oil,Ethanol,MEK,Acetonitrile,Urea,Ammonium Nitrate,Acetaminophen,Ammonium Nitrate,Isopropanol,Acetone,Acetonitrile Toluene,Naphthalene,Sodium Perchlorate,Linseed Oil,Toluene,Cyclohexane,Benzene,BMSB,Sulfur
pixel,wavelength,wavenumber,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed
45,852.52,318.33,5934.00,6853.00,6384.00,14644.00,1348.00,6787.00,15717.00,445.00,1014.00,1982.00,526.00,1012.00,13318.00,366.00,226.00,488.00,594.00,835.00,256.00,36266.00,226.00,-15.00,17.00,589.00,1291.00
46,852.68,320.40,5913.00,6830.00,5887.00,13957.00,1260.00,6716.00,15552.00,431.00,968.00,2012.00,527.00,968.00,14608.00,352.00,213.00,454.00,604.00,819.00,242.00,36027.00,251.00,0.00,13.00,541.00,1259.00
47,852.83,322.47,5875.00,6842.00,5279.00,13101.00,1278.00,6741.00,15577.00,397.00,928.00,2071.00,488.00,951.00,16233.00,380.00,222.00,458.00,621.00,852.00,258.00,35922.00,245.00,11.00,32.00,510.00,1246.00
48,852.98,324.54,5902.00,6840.00,4670.00,12304.00,1169.00,6582.00,15453.00,417.00,884.00,2139.00,527.00,926.00,18042.00,361.00,220.00,452.00,680.00,871.00,252.00,36036.00,290.00,-8.00,38.00,471.00,1259.00
49,853.13,326.62,5961.00,6800.00,4281.00,11704.00,1194.00,6578.00,15290.00,386.00,913.00,2166.00,501.00,934.00,19547.00,359.00,232.00,460.00,722.00,858.00,277.00,35871.00,300.00,-12.00,25.00,446.00,1250.00
50,853.28,328.69,5969.00,6806.00,3941.00,11343.00,1134.00,6520.00,15237.00,390.00,944.00,2229.00,521.00,914.00,20452.00,340.00,217.00,456.00,701.00,841.00,249.00,35852.00,323.00,-5.00,24.00,419.00,1198.00
51,853.43,330.75,5930.00,6828.00,3797.00,11157.00,1101.00,6430.00,15167.00,389.00,932.00,2325.00,562.00,922.00,20723.00,346.00,205.00,437.00,796.00,841.00,268.00,35808.00,323.00,-23.00,34.00,406.00,1196.00
52,853.58,332.82,5980.00,6741.00,3825.00,11043.00,1092.00,6444.00,15197.00,348.00,904.00,2370.00,526.00,872.00,20261.00,327.00,241.00,465.00,883.00,824.00,262.00,35850.00,396.00,-10.00,30.00,381.00,1168.00
53,853.73,334.89,5993.00,6787.00,3748.00,11138.00,1069.00,6309.00,15104.00,359.00,885.00,2487.00,530.00,877.00,19097.00,334.00,245.00,473.00,942.00,879.00,308.00,35598.00,464.00,19.00,28.00,361.00,1131.00
54,853.88,336.95,6113.00,6810.00,3968.00,11254.00,993.00,6311.00,15081.00,382.00,862.00,2591.00,560.00,809.00,17762.00,337.00,260.00,468.00,1057.00,860.00,271.00,35760.00,550.00,-6.00,38.00,349.00,1120.00
55,854.03,339.02,6115.00,6813.00,3979.00,11548.00,930.00,6185.00,14994.00,385.00,898.00,2707.00,579.00,828.00,16440.00,300.00,238.00,462.00,1168.00,822.00,251.00,35642.00,724.00,23.00,27.00,359.00,1133.00
56,854.18,341.08,6099.00,6819.00,4271.00,11827.00,940.00,6079.00,14874.00,345.00,899.00,2853.00,579.00,829.00,15130.00,323.00,254.00,469.00,1371.00,877.00,298.00,35556.00,867.00,2.00,38.00,325.00,1090.00
57,854.33,343.14,6182.00,6820.00,4471.00,12259.00,923.00,6087.00,14821.00,380.00,906.00,3028.00,598.00,822.00,14020.00,321.00,243.00,479.00,1548.00,893.00,304.00,35611.00,1014.00,19.00,32.00,339.00,1065.00
