Integration Time,200
Timestamp,2019-03-04 19_36_49.405000
Note,
Temperature,-15.41
CCD C0,535.4879760742188
CCD C1,0.12055999785661697
CCD C2,-1.2115999652451137e-06
CCD C3,-8.375500293311688e-09
CCD Offset,0
CCD Gain,1.9
Laser Wavelength,532.0
Laser Enable,False
Laser Power,100
Laser Temperature,0.00
Pixel Count,1024

Pixel,Wavelength,Wavenumber,2019-03-04 19:36:49 Benzene 1x200ms Spectrum,2019-03-04 19:37:47 BMSB 1x60ms Spectrum,2019-03-04 19:42:13 Toluene 1x500ms Spectrum,2019-03-04 19:42:42 Cyclohexane 1x500ms Spectrum,2019-03-04 19:43:25 Caffeine 1x500ms Spectrum,2019-03-04 19:43:52 AmmoniumNitrate 1x500ms Spectrum,2019-03-04 19:45:29 Isopropanol 1x1s Spectrum,2019-03-04 19:46:51 Acetaminophen 1x500ms Spectrum,2019-03-04 19:47:20 Acetone 1x500ms Spectrum,2019-03-04 19:47:54 Coconut Oil 1x500ms Spectrum,2019-03-04 19:48:54 Methanol 1x1s Spectrum,2019-03-04 19:49:23 Mineral Oil 1x1s Spectrum,2019-03-04 19:50:32 Fructose 1x2s Spectrum,2019-03-04 19:51:30 Sugar 1x1s Spectrum,2019-03-04 19:52:27 Ammonium Chloride 1x2s Spectrum,2019-03-04 19:52:56 Sucrose 1x2s Spectrum,2019-03-04 19:54:30 Glucose Solution 1x5s Spectrum
824,629.32,2906.85,357.90,3369.80,400.00,1078.00,18048.00,1099.00,638.00,24769.00,2149.00,16203.00,1162.00,6026.00,24965.00,29188.00,5480.00,18323.00,3926.00
825,629.42,2909.41,357.30,3364.50,383.00,1061.00,17897.00,1097.00,528.00,24628.00,2197.00,16222.00,1164.00,6039.00,24621.00,28995.00,5496.00,18130.00,3919.00
826,629.52,2911.97,358.80,3355.20,410.00,1061.00,17843.00,1114.00,436.00,24516.00,2221.00,16127.00,1134.00,6068.00,24484.00,28744.00,5464.00,17961.00,3893.00
827,629.63,2914.53,355.70,3346.10,437.00,1062.00,17808.00,1092.00,374.00,24377.00,2244.00,16058.00,1126.00,6035.00,24343.00,28479.00,5483.00,17658.00,3908.00
828,629.73,2917.08,348.60,3329.80,507.00,1099.00,17777.00,1111.00,336.00,24233.00,2259.00,16117.00,1119.00,6165.00,24257.00,28160.00,5429.00,17391.00,3941.00
829,629.83,2919.64,354.30,3309.30,564.00,1093.00,17750.00,1103.00,311.00,24176.00,2234.00,16176.00,1132.00,6262.00,24285.00,27955.00,5441.00,17316.00,3899.00
830,629.93,2922.19,348.40,3324.70,551.00,1052.00,17674.00,1063.00,278.00,24089.00,2214.00,16184.00,1116.00,6342.00,24310.00,27810.00,5464.00,17173.00,3859.00
831,630.03,2924.74,357.70,3375.50,471.00,1052.00,17622.00,1086.00,271.00,23985.00,2176.00,16140.00,1135.00,6360.00,24355.00,27688.00,5460.00,17171.00,3759.00
832,630.13,2927.29,350.70,3487.70,414.00,1059.00,17564.00,1093.00,256.00,23948.00,2141.00,16038.00,1131.00,6265.00,24634.00,27693.00,5477.00,17257.00,3656.00
833,630.23,2929.84,355.90,3553.70,393.00,1044.00,17500.00,1089.00,273.00,23935.00,2137.00,16041.00,1096.00,6273.00,25263.00,27707.00,5460.00,17361.00,3647.00
834,630.33,2932.38,359.30,3479.60,383.00,1043.00,17529.00,1082.00,281.00,23932.00,2122.00,15922.00,1078.00,6311.00,26602.00,27685.00,5478.00,17515.00,3619.00
835,630.43,2934.92,367.90,3374.80,386.00,1046.00,17490.00,1095.00,291.00,24078.00,2134.00,15901.00,1103.00,6320.00,28524.00,27819.00,5427.00,17663.00,3683.00
836,630.54,2937.46,374.60,3441.00,382.00,1055.00,17513.00,1101.00,283.00,24505.00,2106.00,15922.00,1118.00,6398.00,28410.00,27728.00,5450.00,17714.00,3738.00
837,630.64,2940.00,396.70,3557.50,387.00,1051.00,17444.00,1101.00,296.00,25625.00,2126.00,15757.00,1126.00,6426.00,26777.00,27516.00,5496.00,17566.00,3774.00
838,630.74,2942.54,423.80,3679.30,382.00,1075.00,17409.00,1069.00,303.00,27991.00,2136.00,15687.00,1109.00,6432.00,25482.00,27440.00,5519.00,17485.00,3776.00
839,630.84,2945.07,484.20,3943.70,408.00,1126.00,17394.00,1103.00,336.00,30573.00,2106.00,15622.00,1077.00,6438.00,24577.00,27498.00,5445.00,17781.00,3818.00
840,630.94,2947.61,574.50,4081.30,441.00,1137.00,17382.00,1091.00,368.00,29287.00,2115.00,15495.00,1107.00,6474.00,24268.00,28092.00,5500.00,18592.00,3837.00
841,631.04,2950.14,649.70,3887.10,518.00,1154.00,17217.00,1082.00,418.00,26211.00,2118.00,15531.00,1086.00,6493.00,24087.00,28908.00,5455.00,19923.00,3852.00
842,631.14,2952.67,637.80,3925.40,603.00,1143.00,17166.00,1088.00,476.00,24509.00,2134.00,15489.00,1090.00,6586.00,24019.00,28784.00,5486.00,19870.00,3857.00
843,631.24,2955.19,556.90,4560.90,678.00,1123.00,17173.00,1080.00,551.00,23999.00,2083.00,15448.00,1086.00,6573.00,23941.00,27755.00,5458.00,18567.00,3871.00
844,631.34,2957.72,486.80,4595.80,667.00,1134.00,17090.00,1083.00,676.00,24095.00,2113.00,15324.00,1081.00,6533.00,23942.00,26992.00,5517.00,17519.00,3799.00
845,631.44,2960.24,440.70,3944.60,570.00,1167.00,17059.00,1086.00,936.00,24362.00,2122.00,15343.00,1088.00,6499.00,24048.00,26527.00,5483.00,17045.00,3742.00
846,631.54,2962.76,412.30,3599.90,496.00,1174.00,16969.00,1071.00,1600.00,24127.00,2149.00,15183.00,1084.00,6525.00,24311.00,26304.00,5462.00,16847.00,3693.00
847,631.64,2965.28,386.10,3379.20,467.00,1219.00,16903.00,1059.00,3269.00,23690.00,2194.00,15072.00,1078.00,6436.00,24764.00,26181.00,5475.00,16778.00,3703.00
848,631.74,2967.80,373.00,3211.90,498.00,1285.00,16830.00,1080.00,7695.00,23383.00,2187.00,14899.00,1086.00,6415.00,25889.00,25956.00,5439.00,16733.00,3643.00
849,631.84,2970.32,362.90,3166.30,588.00,1397.00,16793.00,1087.00,13411.00,23178.00,2231.00,14732.00,1067.00,6316.00,27626.00,25809.00,5430.00,16659.00,3623.00
850,631.94,2972.83,358.80,3184.00,777.00,1659.00,16701.00,1060.00,12503.00,23016.00,2264.00,14568.00,1071.00,6258.00,27658.00,25722.00,5390.00,16545.00,3669.00
851,632.05,2975.34,367.00,3158.30,1014.00,2236.00,16812.00,1063.00,7121.00,22865.00,2337.00,14487.00,1052.00,6185.00,25952.00,25509.00,5399.00,16470.00,3594.00
852,632.15,2977.85,376.50,3082.00,1078.00,4410.00,16832.00,1075.00,3262.00,23197.00,2454.00,14356.00,1063.00,6119.00,24459.00,25337.00,5418.00,16409.00,3614.00
853,632.25,2980.36,398.80,3015.80,999.00,12114.00,17378.00,1069.00,1566.00,23937.00,2696.00,14210.00,1057.00,6057.00,23704.00,25199.00,5460.00,16371.00,3598.00
854,632.35,2982.87,406.40,2977.50,1052.00,18159.00,17716.00,1071.00,905.00,25367.00,3178.00,14117.00,1065.00,5963.00,23349.00,24965.00,5405.00,16241.00,3574.00
855,632.45,2985.37,381.10,2953.70,1458.00,10044.00,17118.00,1061.00,633.00,26157.00,4137.00,14100.00,1045.00,5895.00,23145.00,24862.00,5361.00,16218.00,3589.00
856,632.55,2987.87,349.90,2936.50,3333.00,4047.00,16548.00,1061.00,469.00,24699.00,6134.00,13952.00,1057.00,5815.00,23116.00,24780.00,5369.00,16166.00,3623.00
857,632.65,2990.37,336.50,2963.10,9576.00,2170.00,16405.00,1065.00,399.00,22883.00,8525.00,13947.00,1048.00,5796.00,23098.00,24694.00,5342.00,16155.00,3605.00
858,632.75,2992.87,323.00,3073.40,14109.00,1671.00,16272.00,1046.00,346.00,21959.00,8731.00,13862.00,1075.00,5808.00,23146.00,24524.00,5376.00,16110.00,3588.00
859,632.85,2995.37,320.10,3351.40,7780.00,1484.00,16190.00,1070.00,319.00,21558.00,6694.00,13839.00,1037.00,5777.00,23100.00,24415.00,5401.00,16093.00,3643.00
860,632.95,2997.86,322.30,3357.60,2741.00,1349.00,16153.00,1040.00,279.00,21341.00,4638.00,13722.00,1064.00,5774.00,23080.00,24340.00,5382.00,16002.00,3670.00
861,633.05,3000.35,316.80,3070.80,1067.00,1234.00,16076.00,1060.00,270.00,21294.00,3432.00,13701.00,1044.00,5794.00,22908.00,24247.00,5359.00,16047.00,3698.00
862,633.15,3002.84,312.70,2942.50,620.00,1206.00,16167.00,1043.00,227.00,21232.00,2783.00,13703.00,1061.00,5733.00,22720.00,24156.00,5350.00,16074.00,3657.00
863,633.25,3005.33,316.40,2932.20,482.00,1160.00,16268.00,1048.00,213.00,21111.00,2413.00,13684.00,1041.00,5667.00,22546.00,24078.00,5372.00,15987.00,3657.00
864,633.35,3007.82,313.20,3067.50,433.00,1139.00,16313.00,1049.00,229.00,21039.00,2256.00,13629.00,1055.00,5540.00,22446.00,24006.00,5363.00,16034.00,3624.00
865,633.45,3010.30,317.00,3244.40,393.00,1109.00,16300.00,1071.00,231.00,21029.00,2151.00,13507.00,1021.00,5494.00,22369.00,23962.00,5388.00,16055.00,3647.00
866,633.54,3012.79,314.80,3096.20,394.00,1075.00,16241.00,1041.00,226.00,20919.00,2087.00,13475.00,1015.00,5433.00,22272.00,23913.00,5390.00,16082.00,3636.00
867,633.64,3015.27,314.20,2883.40,403.00,1027.00,16648.00,1050.00,194.00,20921.00,2031.00,13444.00,1021.00,5348.00,22261.00,23751.00,5384.00,16045.00,3630.00
868,633.74,3017.75,311.30,2790.80,409.00,1012.00,17282.00,1041.00,190.00,20923.00,2003.00,13348.00,1031.00,5208.00,22113.00,23700.00,5373.00,16171.00,3624.00
869,633.84,3020.22,311.20,2762.30,416.00,1027.00,18551.00,1044.00,178.00,20847.00,1967.00,13250.00,1048.00,5139.00,22027.00,23692.00,5381.00,16166.00,3639.00
870,633.94,3022.70,310.60,2739.60,473.00,1037.00,18398.00,1079.00,171.00,20858.00,1969.00,13224.00,1016.00,5054.00,21916.00,23660.00,5323.00,16152.00,3598.00
871,634.04,3025.17,311.20,2737.50,568.00,1021.00,17141.00,1050.00,177.00,20721.00,1963.00,13203.00,1024.00,5018.00,21882.00,23459.00,5332.00,16127.00,3615.00
872,634.14,3027.64,309.70,2771.60,649.00,991.00,16138.00,1063.00,182.00,20642.00,1923.00,13095.00,1019.00,4953.00,21870.00,23213.00,5370.00,15931.00,3632.00
873,634.24,3030.11,307.90,2775.80,614.00,968.00,15759.00,1103.00,180.00,20537.00,1885.00,13029.00,1011.00,4956.00,21733.00,23033.00,5342.00,15758.00,3599.00
874,634.34,3032.58,309.80,2702.00,509.00,961.00,15594.00,1189.00,172.00,20520.00,1870.00,12974.00,1008.00,4851.00,21714.00,22876.00,5289.00,15744.00,3609.00
875,634.44,3035.05,309.80,2664.90,420.00,970.00,15491.00,1666.00,165.00,20496.00,1853.00,12874.00,999.00,4779.00,21547.00,22711.00,5300.00,15662.00,3600.00
876,634.54,3037.51,312.90,2649.70,388.00,972.00,15421.00,2413.00,160.00,20772.00,1851.00,12812.00,1008.00,4708.00,21548.00,22616.00,5250.00,15516.00,3631.00
877,634.64,3039.97,313.90,2639.80,381.00,972.00,15364.00,2094.00,167.00,21110.00,1853.00,12702.00,991.00,4644.00,21466.00,22485.00,5266.00,15506.00,3607.00
878,634.74,3042.43,316.00,2660.90,359.00,960.00,15277.00,1363.00,138.00,20761.00,1853.00,12625.00,990.00,4574.00,21435.00,22337.00,5274.00,15481.00,3583.00
879,634.84,3044.89,317.10,2652.60,370.00,951.00,15285.00,1111.00,150.00,20161.00,1842.00,12553.00,997.00,4528.00,21374.00,22313.00,5262.00,15510.00,3596.00
880,634.93,3047.34,319.80,2613.00,386.00,936.00,15388.00,1025.00,159.00,19875.00,1845.00,12539.00,995.00,4490.00,21278.00,22183.00,5265.00,15437.00,3616.00
881,635.03,3049.80,325.40,2564.90,364.00,939.00,15390.00,1027.00,166.00,19736.00,1830.00,12473.00,1000.00,4448.00,21305.00,21990.00,5205.00,15341.00,3609.00
882,635.13,3052.25,322.80,2536.20,372.00,943.00,15153.00,1008.00,119.00,19720.00,1823.00,12424.00,993.00,4437.00,21292.00,21858.00,5210.00,15267.00,3575.00
883,635.23,3054.70,332.60,2526.60,355.00,955.00,15104.00,1012.00,150.00,19653.00,1838.00,12410.00,993.00,4448.00,21189.00,21812.00,5215.00,15267.00,3546.00
884,635.33,3057.15,340.30,2512.30,355.00,936.00,15031.00,1004.00,140.00,19504.00,1807.00,12338.00,985.00,4384.00,21181.00,21711.00,5221.00,15241.00,3545.00
885,635.43,3059.60,340.20,2496.10,338.00,938.00,15011.00,988.00,150.00,19419.00,1813.00,12314.00,959.00,4383.00,21124.00,21686.00,5187.00,15201.00,3552.00
886,635.53,3062.04,336.00,2496.70,352.00,924.00,14988.00,1014.00,140.00,19197.00,1811.00,12232.00,978.00,4382.00,21052.00,21479.00,5177.00,15070.00,3584.00
887,635.63,3064.48,330.10,2484.40,357.00,923.00,14928.00,980.00,131.00,19066.00,1775.00,12137.00,983.00,4378.00,21005.00,21369.00,5167.00,15058.00,3578.00
888,635.73,3066.92,322.30,2486.50,347.00,930.00,14924.00,1002.00,146.00,18940.00,1797.00,12127.00,968.00,4394.00,21052.00,21261.00,5125.00,14963.00,3594.00
889,635.82,3069.36,319.50,2468.00,374.00,921.00,14884.00,1001.00,148.00,19053.00,1777.00,12121.00,977.00,4370.00,20900.00,21189.00,5118.00,14918.00,3557.00
890,635.92,3071.80,325.70,2478.00,348.00,938.00,14852.00,993.00,145.00,19247.00,1783.00,12105.00,957.00,4378.00,20801.00,21025.00,5102.00,14960.00,3569.00
891,636.02,3074.23,320.30,2496.50,359.00,940.00,14966.00,982.00,138.00,20100.00,1767.00,12004.00,959.00,4336.00,20776.00,21044.00,5101.00,14952.00,3575.00
892,636.12,3076.67,319.80,2591.30,380.00,942.00,15089.00,978.00,154.00,21234.00,1777.00,11954.00,945.00,4338.00,20731.00,21013.00,5052.00,15087.00,3603.00
893,636.22,3079.10,319.10,2863.50,395.00,928.00,15823.00,964.00,136.00,20683.00,1763.00,11899.00,951.00,4313.00,20906.00,21110.00,5080.00,15164.00,3569.00
894,636.32,3081.53,318.50,3400.80,417.00,893.00,16517.00,927.00,131.00,19297.00,1754.00,11806.00,910.00,4306.00,20990.00,21133.00,4987.00,15455.00,3594.00
895,636.41,3083.95,324.90,3562.10,478.00,931.00,16173.00,965.00,124.00,18500.00,1767.00,11770.00,927.00,4291.00,21403.00,21103.00,4978.00,15609.00,3577.00
896,636.51,3086.38,338.70,3034.60,576.00,917.00,15100.00,944.00,146.00,18215.00,1725.00,11633.00,957.00,4294.00,22291.00,20883.00,4930.00,15354.00,3560.00
897,636.61,3088.80,344.90,2578.10,772.00,898.00,14629.00,926.00,152.00,18271.00,1722.00,11620.00,925.00,4270.00,23842.00,20526.00,4926.00,14963.00,3547.00
898,636.71,3091.22,369.20,2383.20,1150.00,927.00,14459.00,927.00,139.00,18377.00,1706.00,11538.00,925.00,4283.00,25809.00,20254.00,4879.00,14643.00,3573.00
899,636.81,3093.64,399.10,2314.80,1701.00,925.00,14305.00,952.00,136.00,18159.00,1739.00,11484.00,902.00,4278.00,26481.00,19996.00,4870.00,14460.00,3546.00
900,636.90,3096.06,466.60,2294.30,1836.00,936.00,14341.00,951.00,135.00,17828.00,1714.00,11471.00,927.00,4247.00,24659.00,19845.00,4832.00,14372.00,3538.00
901,637.00,3098.48,605.80,2271.80,1420.00,896.00,14371.00,903.00,116.00,17464.00,1705.00,11359.00,906.00,4260.00,22142.00,19641.00,4791.00,14200.00,3499.00
902,637.10,3100.89,922.90,2254.30,929.00,884.00,14314.00,896.00,133.00,17360.00,1696.00,11427.00,877.00,4251.00,20729.00,19488.00,4809.00,14177.00,3541.00
903,637.20,3103.30,1397.30,2250.40,639.00,883.00,14377.00,907.00,135.00,17424.00,1665.00,11290.00,908.00,4256.00,20256.00,19337.00,4752.00,14102.00,3581.00
904,637.30,3105.71,1415.90,2255.60,507.00,866.00,14259.00,925.00,139.00,17541.00,1701.00,11288.00,884.00,4229.00,20251.00,19279.00,4788.00,14094.00,3548.00
905,637.39,3108.12,971.10,2239.00,461.00,876.00,14180.00,883.00,128.00,17334.00,1665.00,11197.00,878.00,4261.00,20435.00,19184.00,4761.00,14060.00,3586.00
906,637.49,3110.52,620.80,2227.20,429.00,872.00,14155.00,915.00,129.00,17073.00,1674.00,11138.00,887.00,4249.00,20982.00,19132.00,4778.00,13982.00,3683.00
907,637.59,3112.93,446.80,2193.80,412.00,871.00,14166.00,905.00,127.00,16896.00,1663.00,11112.00,900.00,4239.00,21130.00,19035.00,4727.00,13997.00,3655.00
908,637.69,3115.33,386.10,2165.80,382.00,853.00,14292.00,891.00,125.00,16686.00,1660.00,11055.00,890.00,4281.00,20660.00,19019.00,4723.00,14126.00,3685.00
909,637.79,3117.73,343.60,2146.20,380.00,873.00,14397.00,897.00,127.00,16627.00,1663.00,10909.00,856.00,4281.00,19949.00,19060.00,4717.00,14242.00,3689.00
910,637.88,3120.13,320.60,2135.90,364.00,858.00,14585.00,897.00,143.00,16444.00,1673.00,10842.00,853.00,4241.00,19372.00,18983.00,4660.00,14143.00,3639.00
911,637.98,3122.53,309.60,2124.30,355.00,848.00,14867.00,873.00,132.00,16285.00,1676.00,10764.00,856.00,4253.00,19043.00,18679.00,4644.00,13998.00,3628.00
912,638.08,3124.92,295.00,2149.30,365.00,835.00,15256.00,866.00,117.00,16173.00,1676.00,10684.00,851.00,4281.00,18694.00,18417.00,4691.00,13792.00,3640.00
913,638.18,3127.31,287.40,2246.80,366.00,855.00,15890.00,862.00,131.00,16049.00,1682.00,10604.00,854.00,4256.00,18614.00,18373.00,4643.00,13689.00,3681.00
914,638.27,3129.70,276.30,2318.20,348.00,857.00,17194.00,881.00,125.00,15937.00,1651.00,10502.00,845.00,4252.00,18422.00,18191.00,4640.00,13718.00,3654.00
915,638.37,3132.09,267.50,2192.80,376.00,829.00,19164.00,844.00,150.00,15763.00,1665.00,10444.00,809.00,4306.00,18337.00,18347.00,4613.00,13836.00,3696.00
916,638.47,3134.48,269.90,2068.30,389.00,818.00,21409.00,822.00,138.00,15685.00,1679.00,10313.00,833.00,4298.00,18200.00,18396.00,4597.00,14167.00,3667.00
917,638.56,3136.86,261.80,2010.20,387.00,841.00,21240.00,836.00,116.00,15605.00,1690.00,10267.00,822.00,4292.00,18143.00,18561.00,4608.00,14318.00,3638.00
918,638.66,3139.25,261.10,1985.30,417.00,820.00,18504.00,829.00,144.00,15470.00,1722.00,10217.00,809.00,4308.00,18121.00,18422.00,4581.00,14343.00,3649.00
919,638.76,3141.63,255.40,1971.80,417.00,808.00,16013.00,833.00,137.00,15417.00,1766.00,10092.00,816.00,4317.00,18124.00,18324.00,4610.00,14343.00,3702.00
920,638.86,3144.01,253.70,1971.30,478.00,835.00,14616.00,863.00,148.00,15393.00,1876.00,10128.00,828.00,4317.00,18141.00,18122.00,4600.00,14212.00,3778.00
921,638.95,3146.38,251.40,1967.50,572.00,820.00,13870.00,837.00,142.00,15216.00,2004.00,10075.00,817.00,4361.00,18323.00,18123.00,4598.00,14094.00,3784.00
922,639.05,3148.76,245.20,1967.70,725.00,833.00,13564.00,837.00,146.00,15167.00,2212.00,10020.00,794.00,4384.00,18599.00,17917.00,4621.00,14056.00,3798.00
923,639.15,3151.13,246.30,1963.40,1149.00,834.00,13392.00,818.00,169.00,15110.00,2305.00,10052.00,785.00,4410.00,19313.00,17952.00,4626.00,14039.00,3843.00
924,639.24,3153.50,246.10,1953.80,2436.00,822.00,13292.00,810.00,159.00,15092.00,2170.00,9982.00,800.00,4450.00,19800.00,17837.00,4649.00,14170.00,4002.00
925,639.34,3155.87,248.90,1953.80,4114.00,810.00,13230.00,789.00,171.00,15035.00,1976.00,9959.00,797.00,4463.00,19506.00,17557.00,4650.00,13844.00,4144.00
926,639.44,3158.24,243.10,1962.10,3017.00,803.00,13134.00,822.00,214.00,15048.00,1813.00,9915.00,770.00,4469.00,18648.00,17103.00,4634.00,13243.00,4217.00
927,639.53,3160.61,240.60,1937.00,1454.00,824.00,13119.00,826.00,224.00,15023.00,1745.00,9874.00,765.00,4496.00,17940.00,16807.00,4651.00,12875.00,4160.00
928,639.63,3162.97,243.10,1907.70,797.00,803.00,13016.00,801.00,286.00,15034.00,1718.00,9902.00,780.00,4526.00,17400.00,16617.00,4609.00,12676.00,4029.00
929,639.73,3165.33,235.60,1882.60,585.00,824.00,12995.00,828.00,349.00,15306.00,1703.00,9806.00,761.00,4509.00,17082.00,16573.00,4634.00,12684.00,3960.00
930,639.82,3167.69,235.80,1868.50,479.00,786.00,12932.00,792.00,452.00,15161.00,1720.00,9730.00,770.00,4507.00,16953.00,16532.00,4569.00,12626.00,3865.00
931,639.92,3170.05,236.60,1855.40,445.00,800.00,13007.00,800.00,596.00,14764.00,1705.00,9682.00,763.00,4581.00,16794.00,16380.00,4575.00,12577.00,3872.00
932,640.02,3172.41,232.40,1846.00,423.00,797.00,13088.00,780.00,771.00,14523.00,1727.00,9587.00,765.00,4564.00,16621.00,16211.00,4558.00,12607.00,3773.00
933,640.11,3174.76,230.10,1823.90,425.00,784.00,13540.00,773.00,852.00,14348.00,1724.00,9505.00,739.00,4551.00,16471.00,16021.00,4515.00,12386.00,3681.00
934,640.21,3177.11,223.00,1809.00,424.00,796.00,14421.00,780.00,797.00,14267.00,1627.00,9392.00,740.00,4547.00,16467.00,15869.00,4473.00,12160.00,3556.00
935,640.31,3179.47,227.80,1801.30,402.00,816.00,14489.00,767.00,598.00,14185.00,1566.00,9309.00,722.00,4515.00,16391.00,15662.00,4429.00,12092.00,3498.00
936,640.40,3181.81,227.90,1790.90,439.00,811.00,13503.00,761.00,436.00,14158.00,1533.00,9226.00,727.00,4534.00,16458.00,15522.00,4412.00,11950.00,3385.00
937,640.50,3184.16,224.80,1774.70,467.00,805.00,12894.00,748.00,350.00,14197.00,1506.00,9212.00,695.00,4553.00,16872.00,15395.00,4378.00,11888.00,3402.00
938,640.59,3186.51,226.00,1774.00,536.00,792.00,12511.00,754.00,330.00,14299.00,1470.00,9141.00,688.00,4564.00,17208.00,15203.00,4336.00,11823.00,3430.00
939,640.69,3188.85,220.80,1824.80,606.00,797.00,12487.00,738.00,298.00,14460.00,1469.00,9111.00,687.00,4621.00,17306.00,15137.00,4292.00,11743.00,3458.00
940,640.79,3191.19,224.80,2047.10,553.00,794.00,12442.00,725.00,344.00,14235.00,1443.00,9052.00,706.00,4617.00,17226.00,15084.00,4246.00,11648.00,3550.00
941,640.88,3193.53,221.50,2518.50,501.00,794.00,12412.00,735.00,380.00,13927.00,1434.00,9001.00,703.00,4710.00,16625.00,14886.00,4230.00,11692.00,3599.00
942,640.98,3195.86,223.00,2452.90,439.00,789.00,12643.00,727.00,399.00,13727.00,1406.00,8975.00,684.00,4712.00,16022.00,15003.00,4186.00,11681.00,3764.00
943,641.08,3198.20,222.30,1974.90,410.00,801.00,13042.00,740.00,459.00,13549.00,1408.00,8915.00,700.00,4753.00,15723.00,15015.00,4197.00,11844.00,3785.00
944,641.17,3200.53,223.00,1739.00,408.00,807.00,13568.00,716.00,550.00,13342.00,1388.00,8870.00,700.00,4816.00,15577.00,15197.00,4140.00,12110.00,3803.00
945,641.27,3202.86,220.00,1678.40,404.00,852.00,13388.00,716.00,611.00,13323.00,1397.00,8879.00,674.00,4818.00,15674.00,15159.00,4116.00,12186.00,3725.00
946,641.36,3205.19,223.30,1657.00,406.00,892.00,12803.00,715.00,680.00,13274.00,1401.00,8801.00,683.00,4797.00,15803.00,14882.00,4117.00,11886.00,3685.00
947,641.46,3207.52,218.90,1651.00,408.00,1032.00,12375.00,723.00,690.00,13086.00,1409.00,8714.00,655.00,4798.00,16269.00,14644.00,4080.00,11590.00,3680.00
948,641.55,3209.85,225.70,1650.10,419.00,1226.00,12178.00,691.00,706.00,13075.00,1375.00,8655.00,672.00,4820.00,16746.00,14481.00,4031.00,11437.00,3772.00
949,641.65,3212.17,227.60,1638.30,416.00,1313.00,12138.00,713.00,628.00,13006.00,1382.00,8624.00,680.00,4839.00,17002.00,14387.00,3983.00,11428.00,3841.00
950,641.75,3214.49,227.70,1639.20,403.00,1156.00,12030.00,723.00,537.00,12841.00,1366.00,8579.00,647.00,4852.00,16972.00,14466.00,3943.00,11520.00,3804.00
951,641.84,3216.81,233.00,1640.10,425.00,966.00,11909.00,685.00,444.00,12841.00,1388.00,8495.00,656.00,4837.00,16582.00,14394.00,3924.00,11562.00,3731.00
952,641.94,3219.13,233.60,1652.30,433.00,843.00,11766.00,679.00,393.00,12941.00,1395.00,8453.00,664.00,4835.00,15838.00,14282.00,3918.00,11462.00,3597.00
953,642.03,3221.45,240.10,1659.90,450.00,801.00,11715.00,695.00,321.00,12762.00,1381.00,8317.00,651.00,4841.00,15319.00,14346.00,3818.00,11651.00,3542.00
954,642.13,3223.76,244.50,1677.70,433.00,750.00,11772.00,676.00,266.00,12631.00,1390.00,8295.00,634.00,4797.00,15015.00,14702.00,3812.00,12169.00,3466.00
955,642.22,3226.07,241.90,1664.10,437.00,748.00,11733.00,663.00,253.00,12801.00,1439.00,8199.00,644.00,4718.00,14866.00,14766.00,3806.00,12379.00,3398.00
956,642.32,3228.38,240.10,1656.70,416.00,788.00,11903.00,672.00,258.00,13262.00,1469.00,8163.00,632.00,4742.00,14633.00,14132.00,3770.00,11666.00,3263.00
957,642.41,3230.69,230.60,1679.70,406.00,819.00,11989.00,676.00,239.00,14020.00,1518.00,8100.00,624.00,4740.00,14498.00,13593.00,3718.00,11042.00,3197.00
958,642.51,3233.00,214.60,1735.90,389.00,968.00,12032.00,673.00,265.00,13830.00,1486.00,8066.00,632.00,4675.00,14237.00,13303.00,3748.00,10702.00,3121.00
959,642.60,3235.30,209.90,1849.10,411.00,1100.00,11763.00,659.00,292.00,12886.00,1439.00,8017.00,617.00,4645.00,14047.00,13151.00,3749.00,10576.00,3110.00
960,642.70,3237.61,208.50,2077.90,404.00,1054.00,11733.00,653.00,366.00,12305.00,1378.00,7924.00,610.00,4665.00,13932.00,13069.00,3734.00,10419.00,3054.00
961,642.79,3239.91,207.50,2255.50,416.00,911.00,11768.00,664.00,465.00,12025.00,1359.00,7911.00,632.00,4674.00,13709.00,12962.00,3738.00,10404.00,3042.00
962,642.89,3242.21,197.70,2060.60,431.00,796.00,11841.00,659.00,543.00,11886.00,1291.00,7846.00,632.00,4660.00,13553.00,12985.00,3713.00,10445.00,2984.00
963,642.98,3244.50,194.70,1747.00,429.00,753.00,11891.00,656.00,448.00,11738.00,1272.00,7759.00,604.00,4592.00,13472.00,12979.00,3734.00,10483.00,2991.00
964,643.08,3246.80,192.00,1589.40,443.00,674.00,11772.00,647.00,332.00,11608.00,1248.00,7763.00,625.00,4602.00,13380.00,12915.00,3680.00,10449.00,2992.00
965,643.17,3249.09,187.40,1526.20,473.00,645.00,11519.00,635.00,234.00,11524.00,1276.00,7674.00,606.00,4570.00,13232.00,12708.00,3692.00,10339.00,2997.00
966,643.27,3251.38,184.20,1501.20,537.00,634.00,11269.00,621.00,194.00,11375.00,1224.00,7567.00,594.00,4543.00,13065.00,12505.00,3671.00,10124.00,3005.00
967,643.36,3253.67,185.00,1462.70,623.00,602.00,11076.00,644.00,174.00,11336.00,1211.00,7552.00,615.00,4553.00,13044.00,12292.00,3626.00,9997.00,2969.00
968,643.46,3255.96,180.50,1451.30,729.00,604.00,10884.00,623.00,148.00,11252.00,1177.00,7478.00,579.00,4530.00,12917.00,12190.00,3603.00,9876.00,2954.00
