Integration Time,60
Timestamp,2019-03-05 16_44_57.477000
Note,
Temperature,-15.38
CCD C0,536.9515991210938
CCD C1,0.12007000297307968
CCD C2,-1.7113000012614066e-06
CCD C3,-8.254399830320835e-09
CCD Offset,0
CCD Gain,1.9
Laser Wavelength,532.0
Laser Enable,False
Laser Power,100
Laser Temperature,0.00
Pixel Count,1024

Pixel,Wavelength,Wavenumber,Dark,Reference,2019-03-05 16:44:57 BMSB 10x60ms Spectrum,2019-03-05 16:44:57 BMSB 10x60ms Raw,2019-03-05 16:45:22 Benzene 10x100ms Spectrum,2019-03-05 16:45:22 Benzene 10x100ms Raw,2019-03-05 16:45:44 Toluene 10x100ms Spectrum,2019-03-05 16:45:44 Toluene 10x100ms Raw,2019-03-05 16:46:01 Cyclohexane 10x100ms Spectrum,2019-03-05 16:46:01 Cyclohexane 10x100ms Raw,2019-03-05 16:47:22 Ammonium NItrate 10x200ms Spectrum,2019-03-05 16:47:22 Ammonium NItrate 10x200ms Raw,2019-03-05 16:47:49 Acetaminophen 10x200ms Spectrum,2019-03-05 16:47:49 Acetaminophen 10x200ms Raw,2019-03-05 16:48:07 Acetone 10x200ms Spectrum,2019-03-05 16:48:07 Acetone 10x200ms Raw,2019-03-05 16:48:34 Coconut Oil 10x200ms Spectrum,2019-03-05 16:48:34 Coconut Oil 10x200ms Raw,2019-03-05 16:49:11 Caffeine 10x200ms Spectrum,2019-03-05 16:49:11 Caffeine 10x200ms Raw,2019-03-05 16:49:56 Methanol 10x200ms Spectrum,2019-03-05 16:49:56 Methanol 10x200ms Raw,2019-03-05 16:50:18 Isopropanol 10x200ms Spectrum,2019-03-05 16:50:18 Isopropanol 10x200ms Raw,2019-03-05 16:50:40 Mineral Oil 10x200ms Spectrum,2019-03-05 16:50:40 Mineral Oil 10x200ms Raw,2019-03-05 16:51:07 Sugar 10x200ms Spectrum,2019-03-05 16:51:07 Sugar 10x200ms Raw,2019-03-05 16:52:09 Fructose 10x500ms Spectrum,2019-03-05 16:52:09 Fructose 10x500ms Raw,2019-03-05 16:52:40 Ammonium Chloride 10x500ms Spectrum,2019-03-05 16:52:40 Ammonium Chloride 10x500ms Raw,2019-03-05 16:53:12 Sucrose 10x500ms Spectrum,2019-03-05 16:53:12 Sucrose 10x500ms Raw,2019-03-05 16:54:26 Glucose 100g/L 10x1s Spectrum,2019-03-05 16:54:26 Glucose 100g/L 10x1s Raw
884,636.05,3075.06,528.90,,8898.50,,539.70,,578.40,,683.50,,1311.20,,19898.80,,2201.30,,14292.20,,26201.80,,584.10,,150.30,,3818.20,,14183.50,,14350.70,,3829.50,,9077.30,,3506.30,
885,636.15,3077.47,527.70,,8772.40,,544.10,,518.20,,677.10,,1403.00,,19760.80,,2174.10,,14228.00,,25706.50,,573.80,,154.90,,3784.90,,14051.30,,14291.10,,3816.70,,8964.30,,3487.90,
886,636.25,3079.88,528.10,,8569.60,,542.80,,436.60,,671.40,,1703.70,,19686.10,,2153.10,,14119.40,,25464.20,,575.60,,149.50,,3722.00,,13956.90,,14247.20,,3817.10,,8898.60,,3504.70,
887,636.35,3082.29,528.00,,8476.90,,550.30,,384.50,,660.40,,2569.80,,19892.40,,2136.00,,14012.50,,25275.40,,573.20,,145.00,,3660.80,,13867.80,,14198.50,,3805.90,,8832.00,,3479.00,
888,636.44,3084.70,531.40,,8469.60,,545.30,,352.20,,660.20,,3169.30,,20657.30,,2130.30,,13921.80,,25179.70,,571.60,,143.60,,3610.20,,13808.20,,14138.20,,3800.10,,8818.60,,3504.00,
889,636.54,3087.11,527.50,,8505.20,,549.80,,352.20,,660.70,,2379.10,,20953.00,,2111.40,,13840.70,,25107.50,,566.20,,141.10,,3568.90,,13739.20,,14109.60,,3786.60,,8826.00,,3476.50,
890,636.64,3089.51,528.10,,8542.20,,559.30,,346.30,,651.40,,1583.80,,20132.50,,2106.50,,13778.10,,25090.80,,576.40,,138.70,,3530.30,,13677.30,,14066.30,,3777.60,,8801.50,,3492.80,
891,636.74,3091.91,527.40,,8436.30,,564.80,,344.00,,653.60,,1317.20,,19414.70,,2094.50,,13707.10,,25152.40,,567.30,,143.90,,3497.10,,13627.80,,14056.50,,3757.30,,8810.20,,3475.50,
892,636.83,3094.31,528.40,,8275.60,,569.60,,350.50,,650.60,,1251.80,,19137.50,,2092.60,,13654.70,,25220.30,,571.50,,144.20,,3469.30,,13557.40,,13987.40,,3763.00,,8770.60,,3466.60,
893,636.93,3096.71,527.10,,8167.90,,578.00,,355.30,,654.50,,1220.70,,19091.90,,2087.30,,13611.50,,25053.60,,567.10,,143.30,,3454.50,,13480.10,,13984.50,,3740.20,,8710.90,,3474.90,
894,637.03,3099.11,526.30,,8115.20,,586.20,,351.90,,640.10,,1210.20,,19016.40,,2086.70,,13553.50,,24768.60,,564.20,,141.20,,3441.00,,13418.10,,13935.20,,3736.80,,8634.90,,3466.30,
895,637.13,3101.50,526.90,,8057.20,,597.00,,341.10,,637.00,,1208.70,,18949.80,,2079.60,,13494.00,,24678.30,,563.50,,139.90,,3421.60,,13349.20,,13909.70,,3724.40,,8594.80,,3457.20,
896,637.22,3103.90,528.60,,8018.20,,604.40,,335.70,,638.30,,1198.40,,18807.20,,2072.70,,13466.50,,24594.90,,565.30,,137.60,,3419.10,,13294.40,,13863.50,,3713.90,,8620.70,,3466.70,
897,637.32,3106.29,523.60,,7986.30,,612.80,,336.90,,642.60,,1205.10,,18590.90,,2062.20,,13429.00,,24549.90,,559.20,,134.50,,3407.00,,13265.00,,13837.30,,3708.90,,8608.30,,3467.60,
898,637.42,3108.68,523.50,,7974.40,,600.80,,327.90,,641.80,,1191.60,,18421.90,,2056.70,,13388.30,,24467.60,,557.40,,136.00,,3397.20,,13160.80,,13799.20,,3702.60,,8501.10,,3462.20,
899,637.51,3111.06,525.90,,7943.90,,587.40,,333.40,,636.00,,1194.40,,18315.10,,2046.60,,13336.20,,24411.50,,558.50,,140.10,,3395.60,,13068.20,,13741.20,,3692.40,,8411.70,,3468.30,
900,637.61,3113.45,524.10,,7925.30,,586.10,,337.70,,638.60,,1178.50,,18265.60,,2034.90,,13292.40,,24395.40,,559.90,,139.40,,3389.50,,12977.70,,13693.60,,3677.80,,8352.40,,3458.50,
901,637.71,3115.83,525.00,,7913.30,,578.10,,340.10,,633.50,,1178.70,,18499.00,,2038.30,,13242.20,,24350.60,,561.40,,147.70,,3377.80,,12945.70,,13639.00,,3656.40,,8353.80,,3474.60,
902,637.80,3118.21,522.70,,7967.70,,574.80,,345.30,,634.00,,1168.50,,19239.80,,2036.10,,13172.00,,24339.80,,552.10,,133.90,,3371.20,,12874.60,,13630.70,,3637.40,,8364.00,,3472.40,
903,637.90,3120.59,524.20,,8075.30,,569.10,,350.80,,626.80,,1165.60,,21019.60,,2017.00,,13113.20,,24485.70,,557.20,,137.50,,3375.70,,12862.10,,13619.60,,3623.70,,8434.00,,3461.20,
904,638.00,3122.97,525.80,,8489.90,,567.40,,361.70,,625.30,,1160.00,,22276.00,,2011.10,,13043.70,,24975.10,,547.50,,138.60,,3352.20,,12826.90,,13643.30,,3602.30,,8556.40,,3468.50,
905,638.10,3125.35,524.20,,9621.90,,568.50,,382.70,,623.80,,1162.00,,20738.40,,2003.10,,12967.60,,26117.90,,549.60,,144.80,,3349.40,,12895.90,,13731.40,,3575.00,,8785.90,,3451.90,
906,638.19,3127.72,526.20,,11243.70,,583.10,,405.70,,616.90,,1151.20,,18674.60,,1997.70,,12888.70,,26817.90,,538.10,,129.60,,3338.30,,12954.30,,13938.80,,3551.10,,9065.70,,3450.50,
907,638.29,3130.09,522.50,,11067.40,,599.20,,463.10,,615.90,,1147.20,,17745.30,,1984.40,,12827.50,,25837.20,,544.20,,138.00,,3338.90,,12911.10,,14389.80,,3538.70,,9080.60,,3443.30,
908,638.38,3132.46,521.60,,9311.80,,619.80,,562.40,,613.60,,1139.70,,17568.60,,1980.20,,12744.90,,24500.30,,538.30,,134.00,,3335.40,,12728.80,,15298.90,,3530.50,,8804.30,,3432.00,
909,638.48,3134.83,524.00,,8056.70,,645.40,,754.70,,618.40,,1129.30,,17774.00,,1972.10,,12674.00,,23807.60,,533.40,,135.60,,3327.10,,12498.40,,16773.70,,3498.10,,8442.20,,3414.20,
910,638.58,3137.20,525.30,,7573.30,,691.30,,1121.50,,611.00,,1124.50,,17965.90,,1967.00,,12600.00,,23558.30,,530.40,,131.20,,3306.70,,12325.90,,18270.40,,3463.90,,8215.20,,3416.90,
911,638.67,3139.56,526.90,,7384.50,,768.90,,1514.40,,608.90,,1119.70,,17593.70,,1967.40,,12552.40,,23526.60,,532.70,,140.60,,3313.70,,12191.00,,18285.90,,3457.30,,8061.40,,3390.20,
912,638.77,3141.92,527.10,,7306.00,,924.40,,1502.10,,611.90,,1126.10,,17016.70,,1950.00,,12485.30,,23523.40,,528.20,,145.80,,3312.60,,12093.10,,16444.30,,3436.40,,7946.60,,3388.80,
913,638.87,3144.28,525.90,,7261.60,,1275.30,,1104.40,,604.50,,1115.40,,16695.90,,1949.50,,12452.60,,23537.60,,517.00,,139.80,,3304.10,,12005.20,,14534.20,,3411.90,,7863.70,,3403.40,
914,638.96,3146.64,525.10,,7229.70,,1991.40,,753.70,,599.90,,1108.80,,16655.50,,1948.10,,12436.20,,23566.70,,517.80,,136.40,,3302.10,,11925.90,,13537.90,,3399.50,,7818.00,,3391.00,
915,639.06,3149.00,528.80,,7212.30,,2763.90,,550.60,,599.30,,1106.00,,16858.60,,1951.50,,12385.40,,23505.00,,523.00,,138.30,,3301.70,,11853.90,,13241.20,,3388.80,,7788.40,,3401.50,
916,639.16,3151.35,529.50,,7166.60,,2522.70,,460.70,,596.80,,1099.20,,16948.70,,1932.30,,12331.70,,23319.20,,515.30,,132.80,,3291.90,,11774.10,,13321.70,,3382.30,,7750.50,,3427.70,
917,639.25,3153.71,524.50,,7174.30,,1661.70,,416.20,,601.00,,1090.20,,16631.10,,1932.50,,12266.70,,23215.40,,519.70,,136.00,,3296.40,,11721.70,,13636.60,,3381.60,,7723.10,,3423.80,
918,639.35,3156.06,521.80,,7100.10,,1083.40,,392.30,,600.40,,1096.90,,16224.10,,1942.10,,12199.70,,23224.50,,513.40,,138.40,,3294.60,,11687.50,,14014.90,,3359.80,,7742.60,,3461.00,
919,639.44,3158.41,526.10,,7009.10,,809.50,,369.40,,589.00,,1088.20,,15963.00,,1933.20,,12112.40,,23285.10,,509.70,,134.30,,3304.50,,11664.60,,14007.30,,3350.90,,7825.90,,3476.20,
920,639.54,3160.75,522.80,,6929.00,,689.00,,365.00,,586.60,,1086.20,,15795.50,,1935.40,,12009.60,,23450.10,,502.30,,133.40,,3292.50,,11698.00,,13538.40,,3346.00,,7959.90,,3468.40,
921,639.64,3163.10,520.90,,6871.80,,619.90,,358.80,,583.20,,1082.90,,15634.90,,1923.80,,11908.00,,23634.10,,501.70,,137.60,,3301.60,,11683.70,,12961.10,,3329.30,,8060.90,,3456.50,
922,639.73,3165.44,518.80,,6815.40,,583.10,,354.40,,580.30,,1081.60,,15522.10,,1926.80,,11806.40,,23932.50,,500.50,,139.50,,3291.10,,11564.60,,12544.90,,3318.50,,7940.60,,3447.40,
923,639.83,3167.78,521.50,,6810.60,,556.00,,351.50,,575.60,,1070.70,,15408.50,,1924.10,,11714.20,,24400.00,,496.80,,136.80,,3292.60,,11396.60,,12266.60,,3311.60,,7732.60,,3444.00,
924,639.92,3170.12,522.70,,6933.10,,538.60,,343.50,,572.30,,1065.70,,15269.00,,1920.40,,11611.20,,25121.00,,494.10,,133.20,,3302.00,,11264.30,,12088.20,,3296.20,,7625.10,,3448.50,
925,640.02,3172.46,521.30,,7263.00,,521.10,,347.90,,568.60,,1050.90,,15158.00,,1932.10,,11514.90,,26315.50,,490.10,,142.00,,3305.10,,11198.20,,11976.70,,3294.30,,7598.60,,3484.60,
926,640.11,3174.80,519.90,,7357.30,,515.70,,353.30,,562.10,,1055.60,,15024.50,,1932.20,,11420.20,,28391.30,,479.90,,137.90,,3294.50,,11160.20,,11847.10,,3279.00,,7687.40,,3459.90,
927,640.21,3177.13,520.50,,6943.20,,498.50,,351.80,,561.80,,1050.80,,14918.10,,1954.10,,11346.30,,31623.00,,486.20,,136.80,,3302.20,,11213.10,,11802.50,,3270.40,,7904.40,,3449.80,
928,640.31,3179.46,519.80,,6557.20,,494.40,,364.80,,559.90,,1039.90,,14814.10,,1958.20,,11247.80,,34389.20,,476.60,,139.70,,3298.00,,11301.50,,11731.20,,3265.50,,8216.50,,3432.00,
929,640.40,3181.79,523.20,,6414.90,,478.20,,368.10,,555.80,,1038.50,,14705.50,,1996.10,,11193.70,,33320.90,,470.70,,142.60,,3318.70,,11362.30,,11675.50,,3270.00,,8416.10,,3433.40,
930,640.50,3184.12,517.80,,6339.90,,480.70,,393.70,,555.40,,1038.00,,14617.00,,2045.50,,11142.80,,29243.70,,471.70,,142.30,,3312.40,,11306.50,,11652.80,,3268.80,,8418.40,,3460.70,
931,640.59,3186.45,521.10,,6291.60,,472.70,,414.80,,553.50,,1031.10,,14540.00,,2138.40,,11092.20,,25595.10,,470.50,,140.50,,3326.70,,11207.70,,11672.20,,3265.90,,8325.00,,3505.90,
932,640.69,3188.77,518.60,,6274.10,,467.70,,454.20,,554.10,,1024.80,,14462.10,,2296.20,,11055.20,,23605.90,,467.60,,144.20,,3333.10,,11123.80,,11747.50,,3273.60,,8254.70,,3531.70,
933,640.78,3191.09,519.30,,6291.00,,462.70,,527.70,,552.10,,1017.70,,14405.40,,2555.70,,11024.20,,22676.50,,465.60,,146.10,,3352.90,,11071.30,,11929.80,,3281.30,,8189.80,,3527.70,
934,640.88,3193.41,520.60,,6330.40,,460.70,,689.10,,555.80,,1019.20,,14363.80,,2848.90,,10999.00,,22193.40,,459.90,,156.00,,3357.80,,10980.70,,12285.80,,3290.10,,8090.00,,3527.60,
935,640.97,3195.73,518.60,,6318.20,,463.00,,1145.00,,560.90,,1012.10,,14341.10,,2905.30,,10969.50,,21930.40,,462.20,,163.80,,3385.40,,10964.30,,12831.10,,3288.40,,8091.40,,3586.30,
936,641.07,3198.05,519.80,,6268.20,,463.00,,2379.00,,561.90,,1012.00,,14321.80,,2687.50,,10944.00,,21788.10,,457.40,,170.20,,3408.10,,10961.80,,13161.80,,3296.40,,8104.70,,3700.20,
937,641.16,3200.36,523.50,,6265.40,,456.70,,3365.80,,559.50,,1012.30,,14297.50,,2413.80,,10894.40,,21714.00,,462.40,,186.60,,3433.10,,10759.70,,12837.50,,3307.50,,7709.50,,3799.70,
938,641.26,3202.68,523.10,,6266.20,,447.50,,2323.00,,550.90,,1002.80,,14300.70,,2227.40,,10856.20,,21612.20,,457.50,,201.70,,3433.90,,10454.00,,12149.40,,3300.40,,7224.00,,3845.00,
939,641.35,3204.99,518.60,,6207.50,,458.50,,1146.40,,550.60,,1001.90,,14349.40,,2132.80,,10801.90,,21559.30,,457.50,,223.90,,3450.90,,10302.10,,11541.80,,3307.60,,6972.60,,3761.30,
940,641.45,3207.30,521.40,,6103.60,,455.40,,679.60,,551.70,,993.60,,14571.90,,2066.30,,10742.70,,21506.60,,444.70,,258.60,,3466.90,,10188.70,,11165.00,,3293.50,,6870.40,,3683.90,
941,641.54,3209.60,521.10,,6059.30,,454.30,,517.00,,545.50,,982.80,,14933.20,,2055.00,,10686.90,,21423.90,,441.20,,314.00,,3465.00,,10127.90,,10939.40,,3283.60,,6868.80,,3596.20,
942,641.64,3211.91,523.40,,5992.70,,452.20,,457.40,,543.20,,983.50,,14670.60,,2057.50,,10615.30,,21395.10,,447.10,,396.60,,3483.70,,10094.30,,10795.00,,3272.00,,6906.60,,3557.60,
943,641.73,3214.21,524.60,,5948.40,,449.80,,426.90,,544.60,,985.20,,14113.20,,2085.00,,10526.30,,21420.60,,444.40,,520.30,,3489.30,,10031.50,,10682.90,,3251.70,,6887.50,,3529.40,
944,641.83,3216.51,527.60,,5882.90,,444.30,,411.70,,540.80,,959.70,,13782.00,,2088.40,,10437.60,,21636.10,,435.10,,627.40,,3471.00,,9920.70,,10587.10,,3219.30,,6794.70,,3468.50,
945,641.92,3218.81,523.90,,5846.40,,440.50,,404.40,,547.80,,960.40,,13671.70,,2061.10,,10349.60,,22436.60,,423.60,,679.10,,3470.60,,9774.30,,10527.90,,3210.20,,6665.30,,3381.30,
946,642.02,3221.11,522.00,,5799.30,,439.40,,404.30,,558.00,,958.20,,13608.30,,1970.10,,10265.50,,23663.50,,421.30,,619.80,,3468.80,,9670.80,,10478.00,,3173.50,,6512.40,,3297.80,
947,642.11,3223.41,521.20,,5780.90,,441.10,,407.80,,557.00,,950.80,,13581.90,,1889.00,,10182.80,,23539.60,,430.30,,490.60,,3476.10,,9572.60,,10471.60,,3149.90,,6466.40,,3244.60,
948,642.21,3225.70,522.40,,5775.10,,433.40,,421.70,,567.40,,951.70,,13585.80,,1814.00,,10105.00,,22173.20,,425.40,,372.00,,3476.80,,9478.10,,10639.70,,3121.10,,6406.60,,3193.00,
949,642.30,3227.99,524.00,,5722.70,,434.30,,450.20,,557.70,,934.30,,13773.70,,1763.40,,10023.70,,21114.00,,418.10,,302.80,,3463.70,,9396.70,,10953.50,,3085.00,,6349.10,,3176.60,
950,642.40,3230.28,524.90,,5731.60,,429.60,,515.00,,551.60,,927.70,,14116.00,,1731.70,,9973.90,,20717.60,,415.30,,286.10,,3499.90,,9308.00,,11278.00,,3051.90,,6277.30,,3190.90,
951,642.49,3232.57,524.60,,5943.30,,431.20,,563.80,,537.40,,923.40,,14343.20,,1712.00,,9934.60,,20567.60,,411.10,,284.80,,3513.70,,9244.10,,11362.40,,3038.00,,6208.20,,3232.50,
952,642.59,3234.86,524.10,,6753.50,,434.80,,523.60,,542.30,,914.30,,13982.70,,1692.90,,9901.00,,20537.50,,411.40,,302.30,,3542.10,,9177.00,,11177.80,,3016.30,,6180.90,,3295.00,
953,642.68,3237.14,525.60,,8066.60,,435.20,,454.20,,538.40,,906.60,,13478.90,,1664.20,,9863.00,,20677.70,,409.40,,329.90,,3561.60,,9139.80,,10725.30,,2989.40,,6197.00,,3349.90,
954,642.77,3239.43,525.90,,7754.60,,443.10,,422.50,,539.30,,900.90,,13152.60,,1673.70,,9801.90,,20987.30,,407.50,,370.70,,3594.10,,9157.90,,10303.20,,2968.80,,6267.80,,3411.50,
955,642.87,3241.71,522.80,,6322.30,,442.10,,417.50,,554.90,,902.70,,12916.40,,1659.60,,9762.50,,21672.20,,409.00,,412.10,,3612.60,,9203.30,,10072.50,,2945.20,,6473.90,,3451.50,
956,642.96,3243.98,523.70,,5601.10,,444.20,,411.30,,567.10,,903.50,,12749.70,,1647.80,,9710.50,,22274.60,,410.40,,462.50,,3638.10,,9311.10,,10019.10,,2925.40,,6751.00,,3450.00,
957,643.06,3246.26,526.60,,5381.60,,443.50,,403.30,,585.50,,897.00,,12653.30,,1646.90,,9684.50,,22002.50,,400.70,,512.30,,3648.90,,9286.40,,10062.30,,2910.70,,6778.00,,3405.90,
958,643.15,3248.54,527.00,,5299.80,,437.90,,405.00,,634.10,,892.90,,12566.90,,1642.20,,9627.70,,21139.40,,389.00,,549.60,,3648.10,,9125.80,,10230.20,,2887.70,,6494.30,,3347.70,
959,643.24,3250.81,521.00,,5277.90,,453.10,,412.30,,733.40,,895.50,,12484.30,,1635.80,,9580.60,,20507.60,,392.00,,566.50,,3652.70,,8946.10,,10564.50,,2872.30,,6236.80,,3341.30,
960,643.34,3253.08,518.80,,5270.20,,450.70,,415.30,,869.80,,891.40,,12404.90,,1633.00,,9523.50,,20250.00,,397.10,,571.80,,3659.10,,8854.30,,10984.20,,2840.50,,6091.80,,3411.00,
961,643.43,3255.35,523.30,,5257.10,,450.30,,411.00,,892.60,,888.70,,12329.00,,1625.40,,9456.50,,20086.60,,398.20,,527.40,,3663.40,,8803.90,,11201.70,,2813.00,,6126.00,,3440.80,
962,643.53,3257.62,521.10,,5269.20,,454.00,,410.80,,783.90,,880.90,,12284.20,,1629.80,,9364.20,,19924.80,,397.30,,458.70,,3667.00,,8799.40,,11197.90,,2791.10,,6251.90,,3412.80,
963,643.62,3259.88,518.20,,5291.30,,461.30,,418.80,,653.00,,876.90,,12358.70,,1627.80,,9314.20,,19765.20,,391.00,,384.50,,3668.20,,8776.30,,10885.20,,2765.00,,6324.00,,3305.20,
964,643.71,3262.15,518.50,,5307.60,,472.90,,423.20,,580.60,,865.80,,12483.40,,1636.10,,9248.20,,19615.90,,386.90,,323.80,,3654.20,,8748.90,,10335.80,,2738.30,,6357.50,,3225.90,
965,643.81,3264.41,517.10,,5343.00,,480.90,,439.00,,546.80,,860.90,,12409.00,,1652.30,,9186.60,,19515.40,,386.70,,278.50,,3634.80,,8794.30,,9898.70,,2704.50,,6641.00,,3168.60,
966,643.90,3266.67,518.60,,5342.30,,487.00,,434.50,,525.10,,857.70,,12298.30,,1681.80,,9118.40,,19468.40,,382.70,,247.20,,3613.90,,8996.10,,9674.20,,2689.50,,7210.20,,3134.10,
967,644.00,3268.93,517.10,,5333.40,,487.40,,425.50,,518.40,,858.70,,12548.60,,1750.00,,9047.00,,19505.10,,380.20,,235.60,,3591.30,,9006.00,,9547.30,,2673.30,,7262.50,,3079.50,
968,644.09,3271.18,513.10,,5342.70,,476.90,,417.90,,539.90,,852.70,,13538.00,,1820.40,,8960.20,,19690.40,,376.70,,228.50,,3564.70,,8675.50,,9407.40,,2655.00,,6648.30,,2998.20,
969,644.18,3273.44,516.60,,5424.20,,458.20,,407.20,,580.80,,838.90,,14728.20,,1860.80,,8887.50,,19908.00,,378.00,,233.10,,3557.30,,8342.80,,9248.00,,2636.60,,6028.60,,2943.50,
970,644.28,3275.69,513.90,,5611.00,,442.30,,409.80,,673.90,,842.40,,14371.40,,1839.10,,8815.90,,19868.30,,366.30,,240.40,,3548.40,,8140.60,,9073.40,,2639.90,,5706.30,,2895.50,
971,644.37,3277.94,515.00,,6002.80,,428.50,,405.10,,748.40,,837.60,,12917.40,,1763.50,,8751.80,,19670.20,,367.60,,261.30,,3528.90,,8025.80,,8920.60,,2634.20,,5573.40,,2849.50,
972,644.46,3280.19,515.90,,6712.80,,419.90,,405.80,,724.00,,833.30,,11987.70,,1684.00,,8703.20,,19537.30,,366.70,,325.20,,3514.20,,7959.60,,8799.10,,2631.30,,5515.60,,2815.40,
973,644.56,3282.43,513.50,,7189.50,,410.30,,411.00,,630.80,,834.30,,11573.70,,1623.90,,8665.40,,19586.30,,377.80,,411.90,,3507.10,,7931.70,,8680.00,,2634.90,,5515.00,,2784.80,
974,644.65,3284.68,513.60,,6622.00,,412.60,,417.80,,547.40,,832.20,,11394.20,,1590.20,,8614.90,,19657.90,,361.70,,438.70,,3487.40,,7917.20,,8608.50,,2618.80,,5562.70,,2773.00,
975,644.74,3286.92,509.40,,5684.90,,408.80,,428.10,,501.00,,830.80,,11243.20,,1552.40,,8549.30,,19694.30,,363.60,,379.00,,3472.80,,7938.70,,8517.00,,2615.90,,5667.50,,2767.40,
976,644.84,3289.16,510.50,,5152.30,,399.50,,437.50,,473.80,,816.90,,11135.70,,1523.70,,8490.70,,19548.80,,365.90,,284.50,,3464.00,,7901.50,,8438.20,,2601.40,,5690.50,,2755.60,
977,644.93,3291.40,510.10,,4920.40,,391.70,,459.50,,451.60,,820.10,,11023.50,,1498.00,,8434.50,,19234.20,,361.70,,219.40,,3446.90,,7781.60,,8354.50,,2582.80,,5536.60,,2752.10,
978,645.02,3293.64,511.20,,4806.20,,391.30,,502.30,,441.90,,811.00,,10913.30,,1481.30,,8366.80,,18838.50,,363.70,,185.10,,3419.60,,7653.70,,8283.20,,2574.00,,5381.70,,2739.80,
979,645.11,3295.87,511.80,,4729.10,,381.10,,576.50,,431.20,,814.80,,10858.10,,1466.70,,8291.50,,18540.00,,362.90,,161.40,,3407.20,,7549.70,,8225.50,,2565.00,,5277.10,,2718.80,
980,645.21,3298.11,509.10,,4663.90,,385.90,,666.60,,420.60,,800.90,,10871.50,,1444.00,,8222.50,,18346.90,,360.80,,155.90,,3397.30,,7466.20,,8212.40,,2545.20,,5211.50,,2687.20,
981,645.30,3300.34,505.10,,4618.10,,385.90,,691.90,,417.20,,806.80,,11073.10,,1441.30,,8135.80,,18162.90,,353.60,,143.10,,3386.00,,7374.30,,8173.60,,2509.40,,5144.10,,2663.00,
982,645.39,3302.57,503.60,,4596.30,,380.60,,608.70,,412.80,,809.00,,11396.10,,1413.70,,8059.10,,18064.30,,364.00,,145.50,,3372.40,,7296.10,,8081.50,,2486.70,,5061.40,,2637.80,
983,645.49,3304.80,504.30,,4589.30,,376.60,,529.40,,410.60,,794.60,,11625.20,,1403.20,,8008.80,,17975.80,,360.80,,136.20,,3368.90,,7211.10,,7949.90,,2474.40,,4981.90,,2587.60,
984,645.58,3307.02,505.50,,4619.50,,372.40,,480.60,,407.00,,793.00,,11801.40,,1395.50,,7939.40,,17918.80,,360.50,,136.00,,3367.80,,7135.10,,7837.80,,2460.80,,4940.50,,2574.90,
985,645.67,3309.25,509.00,,4686.30,,371.10,,459.40,,391.00,,795.50,,11798.80,,1389.50,,7911.20,,17924.10,,360.00,,134.40,,3381.40,,7089.50,,7782.30,,2438.30,,4923.30,,2551.60,
986,645.76,3311.47,506.80,,4825.70,,366.90,,451.40,,389.90,,788.50,,11333.80,,1379.20,,7871.60,,17958.80,,362.40,,133.30,,3390.40,,7062.80,,7720.20,,2430.50,,4956.30,,2538.50,
987,645.86,3313.69,505.90,,5040.80,,369.40,,445.20,,389.40,,793.80,,10777.40,,1383.70,,7842.60,,18039.10,,372.70,,137.10,,3403.90,,7086.60,,7679.40,,2411.30,,5017.70,,2525.20,
988,645.95,3315.91,502.30,,5289.20,,374.10,,455.00,,390.30,,799.40,,10403.10,,1363.60,,7803.10,,18132.40,,374.20,,139.60,,3410.60,,7076.40,,7675.10,,2398.20,,5097.70,,2536.60,
989,646.04,3318.12,501.50,,5592.50,,374.40,,454.10,,393.20,,796.90,,10203.70,,1373.60,,7767.50,,18118.80,,381.20,,132.40,,3423.20,,7061.30,,7666.80,,2393.10,,5081.20,,2539.20,
990,646.13,3320.34,502.10,,5919.80,,372.60,,455.50,,386.90,,803.80,,10079.70,,1367.50,,7741.10,,17977.00,,382.70,,133.90,,3442.10,,6995.60,,7608.70,,2379.10,,5027.70,,2535.10,
991,646.23,3322.55,502.10,,6279.90,,377.10,,463.90,,383.60,,803.10,,9973.20,,1354.00,,7696.70,,17859.90,,392.50,,137.30,,3443.70,,6934.60,,7511.20,,2373.80,,4968.80,,2530.50,
992,646.32,3324.76,504.50,,6571.40,,372.90,,462.30,,381.60,,808.20,,9867.50,,1351.40,,7641.30,,17704.40,,398.40,,139.00,,3450.80,,6875.20,,7459.90,,2354.50,,4924.60,,2540.60,
993,646.41,3326.97,502.20,,6746.10,,370.60,,464.90,,375.00,,807.60,,9766.40,,1338.90,,7593.60,,17610.70,,395.20,,142.70,,3449.00,,6810.10,,7477.40,,2335.00,,4894.80,,2558.20,
994,646.50,3329.18,500.50,,6594.90,,371.30,,473.10,,372.70,,808.00,,9682.40,,1330.60,,7522.70,,17524.70,,400.00,,147.90,,3447.60,,6728.60,,7520.10,,2324.50,,4838.10,,2550.60,
995,646.60,3331.38,500.10,,6105.30,,374.90,,480.10,,378.20,,824.90,,9588.50,,1333.10,,7474.60,,17383.80,,407.10,,150.90,,3448.00,,6667.20,,7499.00,,2291.40,,4790.00,,2546.10,
996,646.69,3333.58,498.60,,5523.20,,382.50,,492.80,,375.50,,830.20,,9499.40,,1320.00,,7419.30,,17292.90,,408.20,,149.70,,3440.10,,6606.80,,7405.70,,2286.40,,4753.60,,2553.70,
